STATION,NAME,DATE,AWND,PRCP,SNOW,TAVG,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",7/15/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",7/16/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",7/17/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",7/18/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",7/19/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",7/20/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",7/21/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",7/22/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",7/23/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",7/24/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",7/25/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",7/26/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",7/27/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",7/28/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",7/29/2020,,0.13,,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",7/30/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",7/31/2020,,0,,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",8/1/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",8/2/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",8/3/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",8/4/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",8/5/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",8/6/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",8/7/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",8/8/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",8/9/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",8/10/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",8/11/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",8/12/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",8/13/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",8/14/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",8/15/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",8/16/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",8/17/2020,,0.15,,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",8/18/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",8/19/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",8/20/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",8/21/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",8/22/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",8/23/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",8/24/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",8/25/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",8/26/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",8/27/2020,,0.01,,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",8/28/2020,,0.36,,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",8/29/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",9/3/2020,,,,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",9/4/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",9/5/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",9/6/2020,,0.1,,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",9/7/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",9/8/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",9/9/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",9/10/2020,,0.93,,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",9/11/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",9/12/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",9/13/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",9/14/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",9/15/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",9/16/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",9/17/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",9/18/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",9/19/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",9/20/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",9/21/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",9/22/2020,,0.1,,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",9/23/2020,,0.03,,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",9/24/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",9/25/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",9/26/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",9/27/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",9/28/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",9/29/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",9/30/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",10/1/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",10/2/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",10/3/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",10/4/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",10/5/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",10/6/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",10/7/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",10/8/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",10/9/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",10/10/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",10/11/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",10/12/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",10/13/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",10/14/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",10/15/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",10/16/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",10/17/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",10/18/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",10/19/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",10/20/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",10/21/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",10/22/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",10/23/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",10/24/2020,,0.62,,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",10/25/2020,,0,,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",10/26/2020,,0.15,,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",10/27/2020,,0.23,,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",10/28/2020,,0.15,,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",10/29/2020,,0.43,,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",10/30/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",10/31/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",11/1/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",11/2/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",11/3/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",11/4/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",11/5/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",11/6/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",11/7/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",11/8/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",11/9/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",11/10/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",11/11/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",11/12/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",11/13/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",11/14/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",11/15/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",11/16/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",11/17/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",11/18/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",11/19/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",11/20/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",11/21/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",11/22/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",11/23/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",11/24/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",11/25/2020,,0.11,,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",11/26/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",11/27/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",11/28/2020,,0,0,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",11/29/2020,,0.77,,,,,,,,,,,,,
US1TXTN0027,"NORTH RICHLAND HILLS 1.7 NNE, TX US",11/30/2020,,0,0,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",7/1/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",7/2/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",7/3/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",7/4/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",7/5/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",7/6/2020,,0.77,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",7/7/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",7/8/2020,,0.58,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",7/9/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",7/10/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",7/11/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",7/12/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",7/13/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",7/14/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",7/15/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",7/16/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",7/17/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",7/18/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",7/19/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",7/20/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",7/21/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",7/22/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",7/23/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",7/25/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",7/26/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",7/27/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",7/28/2020,,0.13,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",7/29/2020,,0.01,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",7/30/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",7/31/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",8/1/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",8/2/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",8/3/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",8/4/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",8/5/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",8/6/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",8/7/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",8/8/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",8/9/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",8/10/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",8/11/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",8/12/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",8/13/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",8/14/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",8/15/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",8/16/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",8/17/2020,,0.22,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",8/18/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",8/19/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",8/20/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",8/21/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",8/22/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",8/23/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",8/24/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",8/25/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",8/26/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",8/27/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",8/28/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",8/29/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",8/30/2020,,0.22,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",8/31/2020,,0.02,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",9/1/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",9/2/2020,,2.04,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",9/3/2020,,0.23,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",9/4/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",9/5/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",9/6/2020,,0.01,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",9/7/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",9/8/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",9/9/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",9/10/2020,,0.83,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",9/11/2020,,0.02,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",9/12/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",9/13/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",9/14/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",9/15/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",9/16/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",9/17/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",9/18/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",9/19/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",9/20/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",9/21/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",9/22/2020,,0.13,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",9/23/2020,,0.12,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",9/24/2020,,0.01,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",9/25/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",9/26/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",9/27/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",9/28/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",9/29/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",9/30/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",10/1/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",10/2/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",10/3/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",10/4/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",10/5/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",10/6/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",10/7/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",10/8/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",10/9/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",10/10/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",10/11/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",10/12/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",10/13/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",10/14/2020,,0,,,,,,,,,,,,,
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",10/15/2020,,0,,,,,,,,,,,,,
